county,pin_normalized,sale_date,sale_price,document_number,deed_type,is_arms_length,confidence_score,address_normalized,building_sqft,year_built,bedrooms,bathrooms,lot_sqft,assessed_value
cook,18313020100000,2021-04-06,675000.0,2110439035,other,false,3,,1311,1942,3,1.5,,187727.0
cook,18313020100000,2024-10-02,900000.0,2430523094,trustee,false,3,,,,,,,87120.0
cook,18313020100000,2014-04-01,775000.0,1410656020,trustee,false,2,,1311,1941,3,1.5,,56692.0
cook,18313050020000,2021-05-29,1487500.0,2117206104,warranty,true,3,,5935,1992,6,4.5,,105296.0
cook,18313050120000,2014-04-11,880000.0,1411126082,warranty,true,3,,4435,1992,4,4.5,,103417.0
cook,18191030450000,2017-12-19,672500.0,1736247083,warranty,true,3,,4453,1987,4,4.5,,119015.0
cook,18303060320000,2013-09-10,777000.0,1326039031,other,false,3,,4820,1999,4,4.0,,114758.0
cook,18312110450000,2013-09-01,742500.0,1327449011,other,false,2,,,,,,,2076.0
cook,18313070030000,2020-02-24,1.0,2010103219,other,false,2,,6764,2002,5,6.0,,143233.0
cook,18313070030000,2013-01-01,1411000.0,1306415038,other,false,2,,6764,2001,5,6.0,,159548.0
cook,18313070150000,2015-01-29,1720000.0,1504046162,warranty,true,3,,5114,2001,5,6.0,,120076.0
cook,18313070200000,2020-06-26,1.0,2023307360,other,false,2,,5729,1999,5,3.5,,127868.0
cook,18314000290000,2022-09-08,250000.0,2301116005,other,false,3,,,,,,,30981.0
cook,18314020080000,2022-02-25,2350000.0,2207320423,warranty,true,3,,10040,,,,,332400.0
cook,18314020170000,2015-09-30,2750000.0,1534356010,other,false,3,,8821,2005,7,11.5,,231587.0
cook,18314020170000,2014-01-01,2500000.0,1401754053,warranty,true,2,,8821,2005,7,11.5,,231587.0
cook,18314090060000,2022-05-31,675000.0,2215704189,warranty,true,3,,,,,,,11133.0
cook,18181000130000,2020-03-06,585000.0,2009307418,warranty,true,3,,4341,1979,5,3.0,,74033.0
cook,18181000130000,2013-01-25,500000.0,1303055020,executor,false,2,,4341,1979,5,3.0,,63366.0
cook,18181000160000,2021-01-08,560000.0,2101913094,warranty,true,3,,2722,1974,5,2.5,,59190.0
cook,18181000160000,2024-12-30,1190000.0,2502720260,warranty,true,3,,2722,,,,,51867.0
cook,18181000190000,2018-03-22,725000.0,1809347041,trustee,false,3,,2310,1973,4,2.5,,57437.0
cook,18181010050000,2016-04-19,585000.0,1611656034,trustee,false,3,,2574,1987,4,2.5,,44041.0
cook,18181010070000,2015-04-06,465000.0,1509946086,trustee,false,3,,2812,1987,3,2.5,,48879.0
cook,18181010070000,2023-05-25,612500.0,2317106268,warranty,true,3,,2812,,,,,61000.0
cook,18181010100000,2014-04-01,510000.0,1409446056,warranty,true,3,,2574,1987,4,2.5,,44041.0
cook,18181010130000,2015-05-05,490000.0,1514115054,warranty,true,3,,2620,1987,3,2.5,,45488.0
cook,18181030020000,2019-04-16,1.0,1933846419,quit_claim,false,2,,1758,1959,3,2.5,,47256.0
cook,18181070210000,2013-06-27,475000.0,1323101077,trustee,false,3,,2060,1970,4,2.5,,40288.0
cook,18183020050000,2024-07-01,690650.0,2419214385,trustee,false,3,,2119,,,,,66000.0
cook,18183020100000,2014-07-01,740000.0,1421149052,warranty,true,2,,4346,1983,8,3.5,,69843.0
cook,18183020160000,2013-08-12,900000.0,1324634074,trustee,false,3,,4532,1983,5,4.0,,88785.0
cook,18183020370000,2016-08-01,1350000.0,1624301062,trustee,false,3,,4149,1981,5,3.0,,91349.0
cook,18183030020000,2013-07-25,610000.0,1322045048,warranty,true,3,,2700,1969,4,2.5,,53913.0
cook,18183070050000,2023-12-01,2750000.0,2335341157,other,false,3,,5940,,,,,250001.0
cook,18183070050000,2017-06-14,2700000.0,1719210031,warranty,true,3,,5940,2001,4,5.0,,165054.0
cook,18191020050000,2014-10-15,806000.0,1430815016,other,false,3,,3513,1986,4,2.5,,58841.0
cook,18191020050000,2020-04-22,1.0,2019857020,other,false,2,,3513,1986,4,2.5,,67923.0
cook,18191020130000,2019-10-21,36450.0,2002422005,warranty,true,3,,3804,1989,4,3.5,,96873.0
cook,18191020190000,2018-03-08,830000.0,1807101038,warranty,true,3,,4022,1989,4,3.5,,83000.0
cook,18191020190000,2016-07-19,685000.0,1622810093,warranty,true,3,,4022,1989,4,3.5,,92644.0
cook,18191030600000,2020-12-18,1370000.0,2104039188,warranty,true,3,,5839,1993,6,6.0,,132517.0
cook,18191030600000,2014-04-23,1590000.0,1412035007,warranty,true,3,,5839,1993,6,4.0,,130912.0
cook,18191030790000,2016-03-02,3350000.0,1607822009,trustee,false,3,,,,,,,30592.0
cook,18191030790000,2017-07-14,750000.0,1721339105,warranty,true,3,,,,,,,34583.0
cook,18191030820000,2019-06-01,1220000.0,1918317151,warranty,true,2,,,,,,,19051.0
cook,18191030820000,2016-03-01,1.0,1607822011,warranty,false,1,,,,,,,5862.0
cook,18191030850000,2018-10-25,1.0,1832319022,other,false,2,,,,,,,27602.0
cook,18191030850000,2014-12-02,570000.0,1504849048,warranty,true,3,,,,,,,24417.0
cook,18191040030000,2020-04-18,1113000.0,2014103214,warranty,true,3,,5776,1990,4,4.0,,112800.0
cook,18193000260000,2019-01-01,5425000.0,1901434049,other,false,2,,,,,,,66164.0
cook,18193000340000,2013-04-01,6900000.0,1311922100,other,false,2,,,,,,,1175220.0
cook,18193010040000,2017-07-01,2900000.0,1720508177,warranty,true,2,,,,,,,303919.0
cook,18193030010000,2016-01-01,575000.0,1601349368,warranty,true,2,,2035,1968,4,2.5,,39119.0
cook,18193040120000,2022-11-16,525000.0,2233928333,other,false,3,,4593,,,,,76926.0
cook,18193060030000,2021-08-23,645000.0,2127225194,warranty,true,3,,2989,1967,4,2.5,,54001.0
cook,18193060030000,2018-09-26,540000.0,1828419286,warranty,true,3,,2989,1966,4,2.5,,60176.0
cook,18193060210000,2017-08-18,490000.0,1723049280,trustee,false,3,,2981,1966,4,2.5,,60018.0
cook,18193080080000,2023-05-31,728000.0,2316045101,trustee,false,3,,2809,,,,,66000.0
cook,18193080090000,2019-07-18,1.0,1928408107,quit_claim,false,2,,2220,1992,3,2.5,,47952.0
cook,18193080090000,2016-06-14,495000.0,1616856131,trustee,false,3,,2220,1992,3,2.5,,34577.0
cook,18193080110000,2013-10-23,425000.0,1329855057,trustee,false,3,,2809,1992,3,2.5,,41080.0
cook,18193080320000,2016-12-05,516000.0,1636318117,trustee,false,3,,2607,1993,3,2.5,,36982.0
cook,18193080330000,2021-09-22,485000.0,2127828478,warranty,true,3,,2220,1994,3,2.5,,43216.0
cook,18293000240000,2018-01-01,175000.0,1803349254,warranty,true,2,,,,,,,21405.0
cook,18293000240000,2014-03-21,155000.0,1409842035,other,false,3,,1000,1942,2,1.0,,19337.0
cook,18301010010000,2023-05-12,1050000.0,2314245118,warranty,true,3,,2436,,,,,104000.0
cook,18301010010000,2021-06-03,879900.0,2115907320,warranty,true,3,,2436,2016,2,2.5,,77799.0
cook,18301010310000,2021-03-01,864900.0,2110301133,warranty,true,3,,,,,,,2279.0
cook,18301010360000,2020-12-21,904900.0,2102139309,warranty,true,3,,,,,,,2518.0
cook,18301010400000,2021-03-31,864000.0,2110318227,warranty,true,3,,2336,2019,2,2.5,,76685.0
cook,18301010410000,2022-03-04,1003745.0,2206906256,warranty,true,3,,,,,,,2284.0
cook,18301010430000,2021-05-26,899900.0,2116728661,warranty,true,3,,,,,,,2519.0
cook,18302010240000,2018-12-20,1.0,1905019067,other,false,2,,1454,1962,3,2.0,,33276.0
cook,18302040100000,2015-09-08,375000.0,1526447039,warranty,true,3,,1419,1957,3,1.0,,21219.0
cook,18303000320000,2019-01-01,15000000.0,1903510029,other,false,2,,,,,,,2558641.0
cook,18303000420000,2019-01-01,15000000.0,1903510029,other,false,2,,,,,,,799636.0
cook,18303000440000,2019-01-01,15000000.0,1903510029,other,false,2,,,,,,,1090828.0
cook,18303000480000,2019-01-01,15000000.0,1903510029,other,false,2,,,,,,,403962.0
cook,18303000500000,2019-01-01,15000000.0,1903510029,other,false,2,,,,,,,816288.0
cook,18303020010000,2023-12-29,6750000.0,2401722024,other,false,2,,,,,,,193278.0
cook,18303030160000,2025-11-03,825000.0,2530818194,other,false,3,,,,,,,86262.0
cook,18303060270000,2017-02-23,1.0,1706116045,quit_claim,false,2,,6127,2001,4,4.0,,151332.0
cook,18303060340000,2017-04-27,950000.0,1712504013,trustee,false,3,,5353,1992,5,4.5,,142454.0
cook,18303060390000,2017-10-04,1507500.0,1729301218,warranty,true,3,,6814,1996,5,5.0,,170072.0
cook,18304010150000,2017-03-03,600000.0,1706606053,trustee,false,3,,3352,1978,6,3.5,,90258.0
cook,18304030130000,2025-05-12,1190000.0,2514916024,warranty,true,3,,,,,,,91446.0
cook,18304040010000,2024-11-12,900000.0,2432407002,warranty,true,3,,3101,,,,,74000.0
cook,18304040070000,2020-03-09,1.0,2007228033,other,false,2,,,,,,,16269.0
cook,18304040070000,2017-05-02,229900.0,1713255084,other,false,3,,1536,1957,4,2.0,,43138.0
cook,18304050120000,2015-12-29,1.0,1608545017,warranty,false,2,,1692,1955,3,2.5,,43059.0
cook,18304050120000,2014-07-07,320000.0,1420615184,warranty,true,3,,1692,1955,3,2.5,,43059.0
cook,18304060020000,2020-01-16,629000.0,2002208342,warranty,true,3,,3339,1964,5,3.5,,60937.0
cook,18304070060000,2021-04-07,673000.0,2114104437,trustee,false,3,,2958,1983,4,2.5,,52161.0
cook,18304070100000,2019-05-13,1.0,1913446114,trustee,false,2,,2322,1981,4,2.5,,52875.0
cook,18304070290000,2018-02-15,450000.0,1805415057,trustee,false,3,,3057,1985,6,2.5,,62055.0
cook,18304070370000,2023-08-21,950000.0,2325734055,warranty,true,3,,4774,,,,,87000.0
cook,18304070380000,2015-01-30,700000.0,1504801038,warranty,true,3,,4564,1986,4,3.5,,62881.0
cook,18304070380000,2021-03-30,726000.0,2112739061,warranty,true,3,,4564,1986,4,3.5,,70838.0
cook,18313070030000,2013-09-19,1600000.0,1328942142,warranty,true,3,,6764,2001,5,6.0,,159548.0
cook,18181030020000,2019-03-29,425000.0,1911533006,warranty,true,3,,1758,1959,3,2.5,,47256.0
cook,18304080170000,2016-05-20,570000.0,1614819054,trustee,false,3,,2411,1982,4,2.0,,61672.0
cook,18304080260000,2020-09-22,870000.0,2035610033,warranty,true,3,,4115,1982,6,3.5,,82812.0
cook,18304100140000,2018-05-23,677000.0,1814529076,warranty,true,3,,4470,1982,5,3.5,,83562.0
cook,18311030110000,2015-10-13,940000.0,1529346071,warranty,true,3,,4781,1993,3,2.5,,107268.0
cook,18311030110000,2019-10-30,725000.0,1930834154,warranty,true,3,,4781,1993,5,4.5,,94000.0
cook,18311040020000,2022-01-04,784000.0,2201118062,warranty,true,3,,4555,,,,,67798.0
cook,18311050080000,2017-06-23,540000.0,1717455146,warranty,true,3,,3372,1985,4,3.5,,72618.0
cook,18311050300000,2020-09-11,1.0,2030517400,other,false,2,,3592,1987,4,3.5,,63465.0
cook,18311050300000,2018-06-12,1.0,1817216067,other,false,2,,3592,1986,4,3.5,,65923.0
cook,18311050300000,2017-08-08,561464.0,1723013043,other,false,3,,3592,1986,4,3.5,,74090.0
cook,18311050300000,2016-10-13,1.0,1629813007,warranty,false,2,,3592,1986,4,3.5,,65653.0
cook,18311060140000,2019-07-05,1.0,1931749400,other,false,2,,3926,1986,4,4.0,,92471.0
cook,18311070030000,2020-07-01,720000.0,2022606344,trustee,false,3,,4142,1985,4,2.5,,71547.0
cook,18312010180000,2017-10-27,462363.0,1730739096,trustee,false,3,,1643,1968,3,1.5,,46194.0
cook,18312100130000,2020-07-29,1.0,2028839176,other,false,2,,6577,2005,4,4.0,,130810.0
cook,18312110020000,2013-11-01,794444.0,1332229112,other,false,2,,,,,,,2197.0
cook,18312110040000,2014-02-01,794444.0,1404519108,other,false,2,,,,,,,2199.0
cook,18312110120000,2014-02-01,794500.0,1404519108,other,false,2,,,,,,,2199.0
cook,18312110120000,2019-09-20,1.0,1930455050,quit_claim,false,2,,3507,2013,4,2.5,,80192.0
cook,18312110350000,2013-09-01,892000.0,1326949012,other,false,2,,,,,,,2199.0
cook,18312110350000,2014-08-05,860000.0,1424710084,other,false,3,,2622,2013,2,2.5,,75006.0
cook,18312110470000,2013-08-01,794444.0,1323339115,other,false,2,,,,,,,2199.0
cook,18312110490000,2021-11-08,880000.0,2203521002,trustee,false,3,,2622,2013,2,2.5,,67709.0
cook,18312110490000,2013-08-01,794444.0,1323339115,other,false,2,,,,,,,2004.0
cook,18312110490000,2019-03-01,1.0,1910913137,trustee,false,1,,2622,2013,2,2.5,,66330.0
cook,18313040010000,2021-02-08,1147500.0,2106107084,warranty,true,3,,5780,1992,5,4.5,,98124.0
cook,18313040160000,2017-09-11,1300000.0,1727008124,warranty,true,3,,6184,1998,6,4.0,,164588.0
cook,18313050070000,2015-12-23,590000.0,1536504176,trustee,false,3,,3190,1992,4,3.0,,69555.0
cook,18313060080000,2023-03-01,1200000.0,2307433031,warranty,true,3,,4165,,,,,120000.0
cook,18313070080000,2023-04-19,1700000.0,2311629143,warranty,true,3,,4921,,,,,145000.0
cook,18313070080000,2025-05-29,1950000.0,2515418090,warranty,true,3,,,,,,,145000.0
cook,18313070300000,2020-04-10,1.0,2022507433,other,false,2,,4145,2005,4,4.5,,98559.0
cook,18313070300000,2014-01-10,1175000.0,1405516018,warranty,true,3,,4145,2004,4,4.5,,104396.0
cook,18314000230000,2019-05-29,1565000.0,1915057065,trustee,false,3,,3387,2007,2,2.5,,89985.0
cook,18314020180000,2015-01-06,450000.0,1502757108,trustee,false,3,,,,,,,8973.0
cook,18314090010000,2024-08-13,295000.0,2424302146,warranty,true,3,,,,,,,16312.0
cook,18314090050000,2022-10-19,205000.0,2229301235,warranty,true,3,,,,,,,11139.0
cook,18181010040000,2020-12-07,705000.0,2036540153,warranty,true,3,,2574,1987,4,2.5,,47403.0
cook,18181010040000,2014-10-31,480000.0,1431057119,warranty,true,3,,2574,1987,4,2.5,,44041.0
cook,18181010040000,2017-09-19,1.0,1726417029,quit_claim,false,2,,2574,1987,4,2.5,,57770.0
cook,18181010180000,2021-03-25,625000.0,2109901173,warranty,true,3,,2830,1987,3,2.5,,50395.0
cook,18181030160000,2013-04-01,487700.0,1310826112,warranty,true,3,,2145,1973,4,2.0,,40220.0
cook,18181040400000,2021-08-06,718000.0,2123534155,warranty,true,2,,,,,,,2169.0
cook,18181040400000,2025-07-21,925000.0,2521022233,trustee,false,2,,,,,,,2490.0
cook,18181070020000,2022-01-05,550000.0,2201813343,trustee,false,3,,2270,,,,,45555.0
cook,18183020090000,2014-03-11,670000.0,1409241065,trustee,false,3,,4038,1987,3,4.5,,67518.0
cook,18183030070000,2017-06-20,485000.0,1717849029,trustee,false,3,,2191,1968,4,2.5,,52628.0
cook,18183040030000,2019-03-26,1.0,1909517092,warranty,false,2,,2643,1983,4,2.5,,59529.0
cook,18183040030000,2024-08-23,755250.0,2426820135,trustee,false,3,,2643,,,,,76001.0
cook,18183040160000,2016-07-28,650000.0,1624404067,warranty,true,3,,3811,1983,4,3.5,,92214.0
cook,18183040200000,2013-10-17,430000.0,1331241042,warranty,true,3,,,,,,,4800.0
cook,18183050030000,2015-01-15,660000.0,1502804061,trustee,false,3,,4131,1983,4,3.5,,78916.0
cook,18183050030000,2020-05-20,745000.0,2019906470,warranty,true,3,,4131,1983,4,3.5,,69244.0
cook,18191020110000,2019-12-13,33150.0,2014820041,warranty,true,3,,6501,2004,5,5.5,,144621.0
cook,18191020110000,2013-01-18,850000.0,1302912111,other,false,3,,6501,2004,5,5.5,,136626.0
cook,18191020120000,2019-10-19,59650.0,2002717007,warranty,true,3,,3332,1986,4,3.0,,68193.0
cook,18191030230000,2020-05-27,855000.0,2023107113,warranty,true,3,,4450,1986,4,3.0,,96212.0
cook,18191030570000,2013-10-25,2150000.0,1332635067,warranty,true,3,,7840,2010,4,7.0,,206916.0
cook,18191030580000,2020-08-19,1291875.0,2029357019,trustee,false,3,,7345,1995,6,4.0,,187560.0
cook,18191030770000,2020-11-06,3000000.0,2035922059,trustee,false,2,,17958,2008,8,9.5,,340049.0
cook,18191030810000,2019-06-01,1220000.0,1918317151,warranty,true,2,,,,,,,20452.0
cook,18191030810000,2016-03-01,1.0,1607822011,warranty,false,1,,,,,,,18092.0
cook,18191030910000,2021-06-10,990000.0,2126746278,warranty,true,3,,,,,,,67142.0
cook,18191030910000,2022-03-16,1400000.0,2208121089,warranty,true,3,,,,,,,67142.0
cook,18193030060000,2020-11-12,246000.0,2035028067,trustee,false,2,,3044,1967,5,3.5,,53339.0
cook,18193040160000,2021-12-06,685000.0,2204012072,warranty,true,3,,3468,1968,4,2.5,,61791.0
cook,18193060020000,2020-07-14,527500.0,2026021077,trustee,false,3,,2164,1967,4,2.5,,45612.0
cook,18193080050000,2023-04-27,550000.0,2313633076,trustee,false,3,,2607,,,,,56000.0
cook,18193080070000,2019-06-03,1.0,1915522094,other,false,2,,2607,1995,3,2.5,,44130.0
cook,18193080130000,2016-03-17,525000.0,1608904063,warranty,true,3,,2607,1996,3,2.5,,36982.0
cook,18193080140000,2020-06-25,1.0,2023813065,other,false,2,,2220,1996,3,2.5,,48154.0
cook,18193080150000,2013-05-24,350000.0,1316433159,trustee,false,3,,2607,1995,3,2.5,,39935.0
cook,18301000120000,2017-05-01,3753750.0,1713913043,other,false,2,,,,,,,651508.0
cook,18301010060000,2021-07-07,700000.0,2021.21271,warranty,true,3,,,,,,,2284.0
cook,18301010230000,2019-12-13,929900.0,1935755056,warranty,true,3,,,,,,,2047.0
cook,18301010370000,2019-12-18,957033.0,1936055005,warranty,true,3,,,,,,,2258.0
cook,18301010380000,2024-02-27,1390000.0,2406707236,trustee,false,3,,3175,,,,,85829.0
cook,18301010380000,2020-07-30,864900.0,2027420104,warranty,true,3,,3175,2019,3,2.5,,89033.0
cook,18302000060000,2022-03-17,365000.0,2208804149,warranty,true,3,,1487,,,,,23086.0
cook,18302000100000,2019-03-16,1.0,1911416021,other,false,2,,2394,1990,4,2.5,,46678.0
cook,18302010680000,2022-09-16,345000.0,2229345114,trustee,false,3,,1342,,,,,28912.0
cook,18302020030000,2020-04-10,857000.0,2016449112,warranty,true,3,,3080,1998,4,3.0,,62308.0
cook,18302020030000,2016-04-01,830000.0,1610249005,warranty,true,2,,3080,1998,4,3.0,,46371.0
cook,18302050200000,2020-01-01,1.0,2001413166,other,false,1,,,,,,,28.0
cook,18312110350000,2013-02-01,794444.0,1305922100,other,false,2,,,,,,,2199.0
cook,18193030060000,2020-11-05,246000.0,2035028066,trustee,false,3,,3044,1967,5,3.5,,53339.0
cook,18303000260000,2023-12-29,6750000.0,2401722024,other,false,3,,,,,,,579073.0
cook,18303000370000,2019-01-01,15000000.0,1903510029,other,false,2,,,,,,,150107.0
cook,18303000380000,2019-01-01,15000000.0,1903510029,other,false,2,,,,,,,326587.0
cook,18303020020000,2023-12-29,6750000.0,2401722024,other,false,2,,,,,,,805648.0
cook,18303040030000,2019-11-25,4619072.0,1935440034,other,false,3,,,,,,,449999.0
cook,18304020140000,2022-09-27,1820000.0,2229408013,warranty,true,3,,4970,,,,,97820.0
cook,18304020240000,2020-08-25,800000.0,2036616050,trustee,false,3,,4890,1957,4,2.5,,78703.0
cook,18304020280000,2014-06-01,730000.0,1418812003,trustee,false,2,,4006,1990,6,4.0,,73451.0
cook,18304020290000,2019-04-16,1.0,1915116003,other,false,2,,4086,1990,5,3.5,,65000.0
cook,18304020290000,2016-04-22,650000.0,1613110095,trustee,false,3,,4086,1990,5,3.5,,64368.0
cook,18304030020000,2017-05-11,1.0,1713855125,quit_claim,false,2,,4987,2016,4,5.5,,96982.0
cook,18304030020000,2014-12-01,401000.0,1435355043,other,false,2,,1648,1956,3,2.5,,42847.0
cook,18304040020000,2020-03-04,1.0,2007613117,other,false,2,,1284,1957,3,1.0,,37986.0
cook,18304050020000,2018-08-19,600000.0,1824719407,warranty,true,3,,3196,1956,4,2.5,,65731.0
cook,18304050070000,2021-12-21,348700.0,2205907036,trustee,false,3,,1233,1956,3,1.0,,36032.0
cook,18304060010000,2018-06-29,475000.0,1818733130,warranty,true,3,,2054,1958,4,2.5,,52141.0
cook,18304060010000,2016-07-01,501000.0,1619646063,trustee,false,3,,2054,1958,4,2.5,,37160.0
cook,18304070090000,2020-04-23,1.0,2028208154,other,false,2,,2925,1979,5,2.5,,51996.0
cook,18304070160000,2022-07-13,915000.0,2220120223,trustee,false,3,,4021,,,,,65863.0
cook,18304080200000,2017-10-12,588000.0,1729055017,warranty,true,3,,3601,1982,4,2.5,,75751.0
cook,18311030210000,2024-04-24,302000.0,2412214356,warranty,true,3,,,,,,,47358.0
cook,18311030210000,2022-04-28,322500.0,2212501094,trustee,false,3,,,,,,,41618.0
cook,18311040010000,2013-12-01,580000.0,1401715018,warranty,true,2,,4999,1986,4,4.0,,105264.0
cook,18311050200000,2020-08-29,760000.0,2033341071,warranty,true,3,,4263,1986,4,3.5,,69433.0
cook,18311050200000,2017-12-18,724000.0,1800206050,warranty,true,3,,4263,1986,4,3.5,,101644.0
cook,18311060080000,2016-09-23,590000.0,1628046102,warranty,true,3,,3023,1985,4,2.5,,51488.0
cook,18311070020000,2014-07-10,650000.0,1422701004,warranty,true,3,,3971,1985,4,2.5,,94001.0
cook,18311070110000,2016-11-07,640000.0,1632722127,warranty,true,3,,4040,1985,4,4.0,,88620.0
cook,18311080080000,2016-06-30,1350000.0,1624445040,warranty,true,3,,6908,1992,4,4.0,,139630.0
cook,18312010330000,2016-10-03,484000.0,1627818000,trustee,false,3,,2177,1936,4,4.5,,50134.0
cook,18312010330000,2014-01-13,400000.0,1403012006,warranty,true,3,,2177,1936,4,4.5,,50134.0
cook,18312110010000,2020-09-29,1057000.0,2029557022,warranty,true,3,,3379,2013,3,3.5,,66591.0
cook,18312110010000,2013-08-01,794444.0,1323339115,other,false,2,,,,,,,2199.0
cook,18312110010000,2014-03-01,807500.0,1409349005,other,false,2,,3379,2013,3,3.5,,60884.0
cook,18312110210000,2013-11-01,794444.0,1332229112,other,false,2,,,,,,,2199.0
cook,18312110210000,2014-08-01,956000.0,1423455056,other,false,2,,,,,,,2199.0
cook,18312110250000,2013-02-01,794444.0,1305922100,other,false,2,,,,,,,2077.0
cook,18312110250000,2014-03-01,794000.0,1409349013,other,false,2,,2666,2013,2,2.5,,56935.0
cook,18312110310000,2013-04-01,808065.0,1311455001,other,false,2,,3514,2010,4,3.0,,66765.0
cook,18312110340000,2013-04-01,955000.0,1313749048,other,false,2,,3514,2010,4,3.0,,66765.0
cook,18312110340000,2014-11-05,920000.0,1433510007,trustee,false,3,,3514,2010,4,3.0,,90341.0
cook,18312110360000,2013-07-01,794000.0,1321049009,other,false,2,,,,,,,2199.0
cook,18312110510000,2013-08-01,794444.0,1323339115,other,false,2,,,,,,,2199.0
cook,18312110510000,2014-11-01,901000.0,1432349018,other,false,2,,,,,,,2199.0
cook,18313000040000,2017-04-20,800000.0,1712349045,trustee,false,3,,,,,,,65340.0
cook,18313040020000,2020-09-29,840000.0,2034619042,other,false,3,,6990,1992,6,7.0,,148849.0
cook,18313040020000,2019-03-06,1.0,1907357211,other,false,2,,6990,1992,6,7.0,,167397.0
cook,18313040110000,2018-06-15,1062500.0,1817049038,warranty,true,3,,5952,1996,5,4.0,,149542.0
cook,18313040120000,2022-05-13,1202500.0,2213818180,warranty,true,3,,5606,,,,,122690.0
cook,18313060070000,2025-10-07,1475000.0,2528830162,warranty,true,3,,,,,,,107187.0
cook,18313060130000,2017-06-21,1275000.0,1718008232,warranty,true,3,,4558,2001,5,3.5,,118025.0
cook,18313060140000,2020-12-16,1325000.0,2106204194,warranty,true,3,,5014,2005,4,4.5,,91417.0
cook,18313060190000,2019-05-15,1.0,1913646019,quit_claim,false,2,,9854,2001,7,5.5,,212451.0
cook,18313060240000,2020-08-07,1475000.0,2031428028,warranty,true,3,,7105,2002,5,4.5,,151663.0
cook,18313070260000,2018-04-16,1100000.0,1812442020,warranty,true,3,,4644,2001,5,4.5,,122687.0
cook,18313070270000,2020-07-26,1367500.0,2028722121,trustee,false,3,,4243,2001,4,3.5,,102171.0
cook,18313070270000,2017-08-18,1.0,1723722052,quit_claim,false,2,,4243,2001,4,3.5,,112943.0
